inference_mode,formulation,reading_index,start_reading,end_reading,t,k,y,outlier_flag,outlier_adjustment_w,cleaned_y
robust,opt,11373,11372,11372,1138,3,4.8,0,0.0,4.8
robust,opt,11374,11373,11373,1138,4,4.1,0,0.0,4.1
robust,opt,11375,11374,11374,1138,5,5.4,0,0.0,5.4
robust,opt,11376,11375,11375,1138,6,4.3,0,0.0,4.3
robust,opt,11377,11376,11376,1138,7,3.8,0,0.0,3.8
robust,opt,11378,11377,11377,1138,8,2.0,0,0.0,2.0
robust,opt,11379,11378,11378,1138,9,5.7,0,0.0,5.7
robust,opt,11380,11379,11379,1138,10,4.0,0,0.0,4.0
robust,opt,11381,11380,11380,1139,1,4.4,0,0.0,4.4
robust,opt,11382,11381,11381,1139,2,5.1,0,0.0,5.1
robust,opt,11383,11382,11382,1139,3,3.3,0,0.0,3.3
robust,opt,11384,11383,11383,1139,4,6.1,0,0.0,6.1
robust,opt,11385,11384,11384,1139,5,4.1,0,0.0,4.1
robust,opt,11386,11385,11385,1139,6,5.8,0,0.0,5.8
robust,opt,11387,11386,11386,1139,7,5.7,0,0.0,5.7
robust,opt,11388,11387,11387,1139,8,6.5,0,0.0,6.5
robust,opt,11389,11388,11388,1139,9,9.6,0,0.0,9.6
robust,opt,11390,11389,11389,1139,10,2.8,0,0.0,2.8
robust,opt,11391,11390,11390,1140,1,6.9,0,0.0,6.9
robust,opt,11392,11391,11391,1140,2,5.6,0,0.0,5.6
robust,opt,11393,11392,11392,1140,3,8.0,0,0.0,8.0
robust,opt,11394,11393,11393,1140,4,4.6,0,0.0,4.6
robust,opt,11395,11394,11394,1140,5,4.8,0,0.0,4.8
robust,opt,11396,11395,11395,1140,6,6.5,0,0.0,6.5
robust,opt,11397,11396,11396,1140,7,5.5,0,0.0,5.5
robust,opt,11398,11397,11397,1140,8,4.3,0,0.0,4.3
robust,opt,11399,11398,11398,1140,9,4.5,0,0.0,4.5
robust,opt,11400,11399,11399,1140,10,8.2,0,0.0,8.2
robust,opt,11401,11400,11400,1141,1,3.6,0,0.0,3.6
robust,opt,11402,11401,11401,1141,2,4.4,0,0.0,4.4
robust,opt,11403,11402,11402,1141,3,10.1,1,10.099999999995907,4.092726157978177e-12
robust,opt,11404,11403,11403,1141,4,21.4,1,21.399999999995906,4.092726157978177e-12
robust,opt,11405,11404,11404,1141,5,7.1,0,0.0,7.1
robust,opt,11406,11405,11405,1141,6,12.0,1,11.999999999995907,4.092726157978177e-12
robust,opt,11407,11406,11406,1141,7,7.1,0,0.0,7.1
robust,opt,11408,11407,11407,1141,8,8.2,0,0.0,8.2
robust,opt,11409,11408,11408,1141,9,5.7,0,0.0,5.7
robust,opt,11410,11409,11409,1141,10,5.7,0,0.0,5.7
robust,opt,11411,11410,11410,1142,1,4.8,0,0.0,4.8
robust,opt,11412,11411,11411,1142,2,4.7,0,0.0,4.7
robust,opt,11413,11412,11412,1142,3,6.1,0,0.0,6.1
robust,opt,11414,11413,11413,1142,4,3.9,0,0.0,3.9
robust,opt,11415,11414,11414,1142,5,6.0,0,0.0,6.0
robust,opt,11416,11415,11415,1142,6,6.4,0,0.0,6.4
robust,opt,11417,11416,11416,1142,7,9.4,0,0.0,9.4
robust,opt,11418,11417,11417,1142,8,8.0,0,0.0,8.0
robust,opt,11419,11418,11418,1142,9,8.9,0,0.0,8.9
robust,opt,11420,11419,11419,1142,10,7.6,0,0.0,7.6
robust,opt,11421,11420,11420,1143,1,6.7,0,0.0,6.7
robust,opt,11422,11421,11421,1143,2,3.9,0,0.0,3.9
robust,opt,11423,11422,11422,1143,3,3.2,0,0.0,3.2
robust,opt,11424,11423,11423,1143,4,2.9,0,0.0,2.9
robust,opt,11425,11424,11424,1143,5,2.9,0,0.0,2.9
robust,opt,11426,11425,11425,1143,6,3.5,0,0.0,3.5
robust,opt,11427,11426,11426,1143,7,2.0,0,0.0,2.0
robust,opt,11428,11427,11427,1143,8,4.7,0,0.0,4.7
robust,opt,11429,11428,11428,1143,9,3.5,0,0.0,3.5
robust,opt,11430,11429,11429,1143,10,2.9,0,0.0,2.9
robust,opt,11431,11430,11430,1144,1,2.3,0,0.0,2.3
robust,opt,11432,11431,11431,1144,2,2.0,0,0.0,2.0
robust,opt,11433,11432,11432,1144,3,1.4,0,0.0,1.4
robust,opt,11434,11433,11433,1144,4,5.8,0,0.0,5.8
robust,opt,11435,11434,11434,1144,5,5.7,0,0.0,5.7
robust,opt,11436,11435,11435,1144,6,5.2,0,0.0,5.2
robust,opt,11437,11436,11436,1144,7,3.7,0,0.0,3.7
robust,opt,11438,11437,11437,1144,8,7.6,0,0.0,7.6
robust,opt,11439,11438,11438,1144,9,6.2,0,0.0,6.2
robust,opt,11440,11439,11439,1144,10,4.0,0,0.0,4.0
robust,opt,11441,11440,11440,1145,1,3.9,0,0.0,3.9
robust,opt,11442,11441,11441,1145,2,5.0,0,0.0,5.0
robust,opt,11443,11442,11442,1145,3,4.9,0,0.0,4.9
robust,opt,11444,11443,11443,1145,4,4.3,0,0.0,4.3
robust,opt,11445,11444,11444,1145,5,2.3,0,0.0,2.3
robust,opt,11446,11445,11445,1145,6,2.5,0,0.0,2.5
robust,opt,11447,11446,11446,1145,7,3.2,0,0.0,3.2
robust,opt,11448,11447,11447,1145,8,4.8,0,0.0,4.8
robust,opt,11449,11448,11448,1145,9,3.7,0,0.0,3.7
robust,opt,11450,11449,11449,1145,10,2.7,0,0.0,2.7
robust,opt,11451,11450,11450,1146,1,3.0,0,0.0,3.0
robust,opt,11452,11451,11451,1146,2,2.3,0,0.0,2.3
robust,opt,11453,11452,11452,1146,3,3.5,0,0.0,3.5
robust,opt,11454,11453,11453,1146,4,5.3,0,0.0,5.3
robust,opt,11455,11454,11454,1146,5,3.3,0,0.0,3.3
robust,opt,11456,11455,11455,1146,6,4.7,0,0.0,4.7
robust,opt,11457,11456,11456,1146,7,2.5,0,0.0,2.5
robust,opt,11458,11457,11457,1146,8,4.0,0,0.0,4.0
robust,opt,11459,11458,11458,1146,9,2.7,0,0.0,2.7
robust,opt,11460,11459,11459,1146,10,3.2,0,0.0,3.2
robust,opt,11461,11460,11460,1147,1,10.9,0,0.0,10.9
robust,opt,11462,11461,11461,1147,2,7.2,0,0.0,7.2
robust,opt,11463,11462,11462,1147,3,5.6,0,0.0,5.6
robust,opt,11464,11463,11463,1147,4,5.8,0,0.0,5.8
robust,opt,11465,11464,11464,1147,5,3.9,0,0.0,3.9
robust,opt,11466,11465,11465,1147,6,14.2,0,0.0,14.2
robust,opt,11467,11466,11466,1147,7,8.1,0,0.0,8.1
robust,opt,11468,11467,11467,1147,8,11.2,0,0.0,11.2
robust,opt,11469,11468,11468,1147,9,9.9,0,0.0,9.9
robust,opt,11470,11469,11469,1147,10,11.0,0,0.0,11.0
robust,opt,11471,11470,11470,1148,1,4.8,0,0.0,4.8
robust,opt,11472,11471,11471,1148,2,4.6,0,0.0,4.6
robust,opt,11473,11472,11472,1148,3,4.1,0,0.0,4.1
robust,opt,11474,11473,11473,1148,4,6.5,0,0.0,6.5
robust,opt,11475,11474,11474,1148,5,8.7,0,0.0,8.7
robust,opt,11476,11475,11475,1148,6,4.9,0,0.0,4.9
robust,opt,11477,11476,11476,1148,7,4.8,0,0.0,4.8
robust,opt,11478,11477,11477,1148,8,4.0,0,0.0,4.0
robust,opt,11479,11478,11478,1148,9,6.4,0,0.0,6.4
robust,opt,11480,11479,11479,1148,10,15.2,1,15.199999999999317,6.821210263296962e-13
robust,opt,11481,11480,11480,1149,1,18.5,0,0.0,18.5
robust,opt,11482,11481,11481,1149,2,22.2,1,9.99999998758023,12.20000001241977
robust,opt,11483,11482,11482,1149,3,26.8,1,14.599999987580231,12.20000001241977
robust,opt,11484,11483,11483,1149,4,15.5,0,0.0,15.5
robust,opt,11485,11484,11484,1149,5,6.9,0,0.0,6.9
robust,opt,11486,11485,11485,1149,6,12.1,0,0.0,12.1
robust,opt,11487,11486,11486,1149,7,5.4,0,0.0,5.4
robust,opt,11488,11487,11487,1149,8,6.7,0,0.0,6.7
robust,opt,11489,11488,11488,1149,9,5.8,0,0.0,5.8
robust,opt,11490,11489,11489,1149,10,7.4,0,0.0,7.4
robust,opt,11491,11490,11490,1150,1,8.9,0,0.0,8.9
robust,opt,11492,11491,11491,1150,2,7.5,0,0.0,7.5
robust,opt,11493,11492,11492,1150,3,6.5,0,0.0,6.5
robust,opt,11494,11493,11493,1150,4,3.7,0,0.0,3.7
robust,opt,11495,11494,11494,1150,5,4.7,0,0.0,4.7
robust,opt,11496,11495,11495,1150,6,3.1,0,0.0,3.1
robust,opt,11497,11496,11496,1150,7,3.8,0,0.0,3.8
robust,opt,11498,11497,11497,1150,8,4.8,0,0.0,4.8
robust,opt,11499,11498,11498,1150,9,6.7,0,0.0,6.7
robust,opt,11500,11499,11499,1150,10,7.7,0,0.0,7.7
robust,opt,11501,11500,11500,1151,1,18.2,0,0.0,18.2
robust,opt,11502,11501,11501,1151,2,22.5,0,0.0,22.5
robust,opt,11503,11502,11502,1151,3,14.2,0,0.0,14.2
robust,opt,11504,11503,11503,1151,4,7.6,0,0.0,7.6
robust,opt,11505,11504,11504,1151,5,10.0,0,0.0,10.0
robust,opt,11506,11505,11505,1151,6,16.8,0,0.0,16.8
robust,opt,11507,11506,11506,1151,7,25.8,0,0.0,25.8
robust,opt,11508,11507,11507,1151,8,17.0,0,0.0,17.0
robust,opt,11509,11508,11508,1151,9,15.6,0,0.0,15.6
robust,opt,11510,11509,11509,1151,10,10.5,0,0.0,10.5
robust,opt,11511,11510,11510,1152,1,9.7,0,0.0,9.7
robust,opt,11512,11511,11511,1152,2,16.5,0,0.0,16.5
robust,opt,11513,11512,11512,1152,3,7.1,0,0.0,7.1
robust,opt,11514,11513,11513,1152,4,4.4,0,0.0,4.4
robust,opt,11515,11514,11514,1152,5,9.0,0,0.0,9.0
robust,opt,11516,11515,11515,1152,6,6.1,0,0.0,6.1
robust,opt,11517,11516,11516,1152,7,7.9,0,0.0,7.9
robust,opt,11518,11517,11517,1152,8,11.0,0,0.0,11.0
robust,opt,11519,11518,11518,1152,9,7.1,0,0.0,7.1
robust,opt,11520,11519,11519,1152,10,5.8,0,0.0,5.8
robust,opt,11521,11520,11520,1153,1,6.5,0,0.0,6.5
robust,opt,11522,11521,11521,1153,2,5.0,0,0.0,5.0
robust,opt,11523,11522,11522,1153,3,4.8,0,0.0,4.8
robust,opt,11524,11523,11523,1153,4,5.3,0,0.0,5.3
robust,opt,11525,11524,11524,1153,5,5.4,0,0.0,5.4
robust,opt,11526,11525,11525,1153,6,4.3,0,0.0,4.3
robust,opt,11527,11526,11526,1153,7,4.9,0,0.0,4.9
robust,opt,11528,11527,11527,1153,8,4.7,0,0.0,4.7
robust,opt,11529,11528,11528,1153,9,6.1,0,0.0,6.1
robust,opt,11530,11529,11529,1153,10,3.7,0,0.0,3.7
robust,opt,11531,11530,11530,1154,1,4.4,0,0.0,4.4
robust,opt,11532,11531,11531,1154,2,4.8,0,0.0,4.8
robust,opt,11533,11532,11532,1154,3,2.9,0,0.0,2.9
robust,opt,11534,11533,11533,1154,4,3.2,0,0.0,3.2
robust,opt,11535,11534,11534,1154,5,3.3,0,0.0,3.3
robust,opt,11536,11535,11535,1154,6,3.5,0,0.0,3.5
robust,opt,11537,11536,11536,1154,7,5.2,0,0.0,5.2
robust,opt,11538,11537,11537,1154,8,5.5,0,0.0,5.5
robust,opt,11539,11538,11538,1154,9,2.2,0,0.0,2.2
robust,opt,11540,11539,11539,1154,10,3.6,0,0.0,3.6
robust,opt,11541,11540,11540,1155,1,3.2,0,0.0,3.2
robust,opt,11542,11541,11541,1155,2,3.0,0,0.0,3.0
robust,opt,11543,11542,11542,1155,3,2.5,0,0.0,2.5
robust,opt,11544,11543,11543,1155,4,3.2,0,0.0,3.2
robust,opt,11545,11544,11544,1155,5,2.4,0,0.0,2.4
robust,opt,11546,11545,11545,1155,6,3.5,0,0.0,3.5
robust,opt,11547,11546,11546,1155,7,3.0,0,0.0,3.0
robust,opt,11548,11547,11547,1155,8,2.2,0,0.0,2.2
robust,opt,11549,11548,11548,1155,9,2.8,0,0.0,2.8
robust,opt,11550,11549,11549,1155,10,4.7,0,0.0,4.7
robust,opt,11551,11550,11550,1156,1,4.2,0,0.0,4.2
robust,opt,11552,11551,11551,1156,2,5.2,0,0.0,5.2
robust,opt,11553,11552,11552,1156,3,8.8,0,0.0,8.8
robust,opt,11554,11553,11553,1156,4,4.6,0,0.0,4.6
robust,opt,11555,11554,11554,1156,5,6.5,0,0.0,6.5
robust,opt,11556,11555,11555,1156,6,23.4,1,16.853845075445992,6.546154924554006
robust,opt,11557,11556,11556,1156,7,9.1,0,0.0,9.1
robust,opt,11558,11557,11557,1156,8,5.4,0,0.0,5.4
robust,opt,11559,11558,11558,1156,9,6.5,0,0.0,6.5
robust,opt,11560,11559,11559,1156,10,10.9,0,0.0,10.9
robust,opt,11561,11560,11560,1157,1,5.1,0,0.0,5.1
robust,opt,11562,11561,11561,1157,2,6.4,0,0.0,6.4
robust,opt,11563,11562,11562,1157,3,7.4,0,0.0,7.4
robust,opt,11564,11563,11563,1157,4,17.2,0,0.0,17.2
robust,opt,11565,11564,11564,1157,5,22.7,1,14.16903713363622,8.53096286636378
robust,opt,11566,11565,11565,1157,6,14.6,0,0.0,14.6
robust,opt,11567,11566,11566,1157,7,6.1,0,0.0,6.1
robust,opt,11568,11567,11567,1157,8,6.3,0,0.0,6.3
robust,opt,11569,11568,11568,1157,9,9.6,0,0.0,9.6
robust,opt,11570,11569,11569,1157,10,5.2,0,0.0,5.2
robust,opt,11571,11570,11570,1158,1,5.5,0,0.0,5.5
robust,opt,11572,11571,11571,1158,2,6.4,0,0.0,6.4
robust,opt,11573,11572,11572,1158,3,4.7,0,0.0,4.7
robust,opt,11574,11573,11573,1158,4,12.8,0,0.0,12.8
robust,opt,11575,11574,11574,1158,5,17.5,0,0.0,17.5
robust,opt,11576,11575,11575,1158,6,7.1,0,0.0,7.1
robust,opt,11577,11576,11576,1158,7,10.9,0,0.0,10.9
robust,opt,11578,11577,11577,1158,8,5.1,0,0.0,5.1
robust,opt,11579,11578,11578,1158,9,12.3,0,0.0,12.3
robust,opt,11580,11579,11579,1158,10,4.3,0,0.0,4.3
robust,opt,11581,11580,11580,1159,1,4.0,0,0.0,4.0
robust,opt,11582,11581,11581,1159,2,5.2,0,0.0,5.2
robust,opt,11583,11582,11582,1159,3,4.4,0,0.0,4.4
robust,opt,11584,11583,11583,1159,4,4.4,0,0.0,4.4
robust,opt,11585,11584,11584,1159,5,2.1,0,0.0,2.1
robust,opt,11586,11585,11585,1159,6,3.4,0,0.0,3.4
robust,opt,11587,11586,11586,1159,7,2.0,0,0.0,2.0
robust,opt,11588,11587,11587,1159,8,2.3,0,0.0,2.3
robust,opt,11589,11588,11588,1159,9,4.0,0,0.0,4.0
robust,opt,11590,11589,11589,1159,10,11.5,1,11.499999999998174,1.8260948309034575e-12
robust,opt,11591,11590,11590,1160,1,5.1,0,0.0,5.1
robust,opt,11592,11591,11591,1160,2,5.1,0,0.0,5.1
robust,opt,11593,11592,11592,1160,3,17.0,0,0.0,17.0
robust,opt,11594,11593,11593,1160,4,16.7,0,0.0,16.7
robust,opt,11595,11594,11594,1160,5,10.8,0,0.0,10.8
robust,opt,11596,11595,11595,1160,6,19.9,0,0.0,19.9
robust,opt,11597,11596,11596,1160,7,8.7,0,0.0,8.7
robust,opt,11598,11597,11597,1160,8,14.7,0,0.0,14.7
robust,opt,11599,11598,11598,1160,9,15.9,0,0.0,15.9
robust,opt,11600,11599,11599,1160,10,9.0,0,0.0,9.0
robust,opt,11601,11600,11600,1161,1,20.7,1,20.699999999998177,1.822542117224657e-12
robust,opt,11602,11601,11601,1161,2,13.2,1,13.199999999998177,1.822542117224657e-12
robust,opt,11603,11602,11602,1161,3,8.8,0,0.0,8.8
robust,opt,11604,11603,11603,1161,4,5.6,0,0.0,5.6
robust,opt,11605,11604,11604,1161,5,4.1,0,0.0,4.1
robust,opt,11606,11605,11605,1161,6,4.4,0,0.0,4.4
robust,opt,11607,11606,11606,1161,7,3.1,0,0.0,3.1
robust,opt,11608,11607,11607,1161,8,2.8,0,0.0,2.8
robust,opt,11609,11608,11608,1161,9,4.7,0,0.0,4.7
robust,opt,11610,11609,11609,1161,10,3.3,0,0.0,3.3
robust,opt,11611,11610,11610,1162,1,3.2,0,0.0,3.2
robust,opt,11612,11611,11611,1162,2,14.7,0,0.0,14.7
robust,opt,11613,11612,11612,1162,3,11.8,0,0.0,11.8
robust,opt,11614,11613,11613,1162,4,8.4,0,0.0,8.4
robust,opt,11615,11614,11614,1162,5,10.8,0,0.0,10.8
robust,opt,11616,11615,11615,1162,6,9.0,0,0.0,9.0
robust,opt,11617,11616,11616,1162,7,7.0,0,0.0,7.0
robust,opt,11618,11617,11617,1162,8,5.2,0,0.0,5.2
robust,opt,11619,11618,11618,1162,9,4.5,0,0.0,4.5
robust,opt,11620,11619,11619,1162,10,6.0,0,0.0,6.0
robust,opt,11621,11620,11620,1163,1,5.6,0,0.0,5.6
robust,opt,11622,11621,11621,1163,2,10.4,0,0.0,10.4
robust,opt,11623,11622,11622,1163,3,7.6,0,0.0,7.6
robust,opt,11624,11623,11623,1163,4,6.9,0,0.0,6.9
robust,opt,11625,11624,11624,1163,5,3.1,0,0.0,3.1
robust,opt,11626,11625,11625,1163,6,4.4,0,0.0,4.4
robust,opt,11627,11626,11626,1163,7,10.4,0,0.0,10.4
robust,opt,11628,11627,11627,1163,8,4.9,0,0.0,4.9
robust,opt,11629,11628,11628,1163,9,3.9,0,0.0,3.9
robust,opt,11630,11629,11629,1163,10,4.9,0,0.0,4.9
robust,opt,11631,11630,11630,1164,1,3.2,0,0.0,3.2
robust,opt,11632,11631,11631,1164,2,2.6,0,0.0,2.6
robust,opt,11633,11632,11632,1164,3,2.5,0,0.0,2.5
robust,opt,11634,11633,11633,1164,4,3.2,0,0.0,3.2
robust,opt,11635,11634,11634,1164,5,3.2,0,0.0,3.2
robust,opt,11636,11635,11635,1164,6,4.4,0,0.0,4.4
robust,opt,11637,11636,11636,1164,7,2.9,0,0.0,2.9
robust,opt,11638,11637,11637,1164,8,3.5,0,0.0,3.5
robust,opt,11639,11638,11638,1164,9,3.3,0,0.0,3.3
robust,opt,11640,11639,11639,1164,10,1.9,0,0.0,1.9
robust,opt,11641,11640,11640,1165,1,2.1,0,0.0,2.1
robust,opt,11642,11641,11641,1165,2,4.2,0,0.0,4.2
robust,opt,11643,11642,11642,1165,3,2.8,0,0.0,2.8
robust,opt,11644,11643,11643,1165,4,3.4,0,0.0,3.4
robust,opt,11645,11644,11644,1165,5,2.4,0,0.0,2.4
robust,opt,11646,11645,11645,1165,6,2.4,0,0.0,2.4
robust,opt,11647,11646,11646,1165,7,3.1,0,0.0,3.1
robust,opt,11648,11647,11647,1165,8,4.5,0,0.0,4.5
robust,opt,11649,11648,11648,1165,9,7.5,0,0.0,7.5
robust,opt,11650,11649,11649,1165,10,13.6,1,13.599999999998179,1.8207657603852567e-12
robust,opt,11651,11650,11650,1166,1,22.6,0,0.0,22.6
robust,opt,11652,11651,11651,1166,2,8.0,0,0.0,8.0
robust,opt,11653,11652,11652,1166,3,7.7,0,0.0,7.7
robust,opt,11654,11653,11653,1166,4,8.7,0,0.0,8.7
robust,opt,11655,11654,11654,1166,5,11.8,0,0.0,11.8
robust,opt,11656,11655,11655,1166,6,8.6,0,0.0,8.6
robust,opt,11657,11656,11656,1166,7,12.3,0,0.0,12.3
robust,opt,11658,11657,11657,1166,8,18.1,0,0.0,18.1
robust,opt,11659,11658,11658,1166,9,5.0,0,0.0,5.0
robust,opt,11660,11659,11659,1166,10,8.3,0,0.0,8.3
robust,opt,11661,11660,11660,1167,1,5.5,0,0.0,5.5
robust,opt,11662,11661,11661,1167,2,5.1,0,0.0,5.1
robust,opt,11663,11662,11662,1167,3,6.6,0,0.0,6.6
robust,opt,11664,11663,11663,1167,4,7.2,0,0.0,7.2
robust,opt,11665,11664,11664,1167,5,4.6,0,0.0,4.6
robust,opt,11666,11665,11665,1167,6,4.4,0,0.0,4.4
robust,opt,11667,11666,11666,1167,7,4.5,0,0.0,4.5
robust,opt,11668,11667,11667,1167,8,1.8,0,0.0,1.8
robust,opt,11669,11668,11668,1167,9,2.1,0,0.0,2.1
robust,opt,11670,11669,11669,1167,10,2.4,0,0.0,2.4
robust,opt,11671,11670,11670,1168,1,1.2,0,0.0,1.2
robust,opt,11672,11671,11671,1168,2,2.6,0,0.0,2.6
robust,opt,11673,11672,11672,1168,3,3.2,0,0.0,3.2
robust,opt,11674,11673,11673,1168,4,3.1,0,0.0,3.1
robust,opt,11675,11674,11674,1168,5,3.2,0,0.0,3.2
robust,opt,11676,11675,11675,1168,6,2.2,0,0.0,2.2
robust,opt,11677,11676,11676,1168,7,2.4,0,0.0,2.4
robust,opt,11678,11677,11677,1168,8,2.5,0,0.0,2.5
robust,opt,11679,11678,11678,1168,9,5.0,0,0.0,5.0
robust,opt,11680,11679,11679,1168,10,3.6,0,0.0,3.6
robust,opt,11681,11680,11680,1169,1,3.3,0,0.0,3.3
robust,opt,11682,11681,11681,1169,2,2.6,0,0.0,2.6
robust,opt,11683,11682,11682,1169,3,6.0,0,0.0,6.0
robust,opt,11684,11683,11683,1169,4,4.1,0,0.0,4.1
robust,opt,11685,11684,11684,1169,5,3.6,0,0.0,3.6
robust,opt,11686,11685,11685,1169,6,3.7,0,0.0,3.7
robust,opt,11687,11686,11686,1169,7,5.2,0,0.0,5.2
robust,opt,11688,11687,11687,1169,8,3.1,0,0.0,3.1
robust,opt,11689,11688,11688,1169,9,4.6,0,0.0,4.6
robust,opt,11690,11689,11689,1169,10,3.0,0,0.0,3.0
robust,opt,11691,11690,11690,1170,1,3.4,0,0.0,3.4
robust,opt,11692,11691,11691,1170,2,3.1,0,0.0,3.1
robust,opt,11693,11692,11692,1170,3,3.2,0,0.0,3.2
robust,opt,11694,11693,11693,1170,4,4.0,0,0.0,4.0
robust,opt,11695,11694,11694,1170,5,3.9,0,0.0,3.9
robust,opt,11696,11695,11695,1170,6,7.8,0,0.0,7.8
robust,opt,11697,11696,11696,1170,7,4.9,0,0.0,4.9
robust,opt,11698,11697,11697,1170,8,4.5,0,0.0,4.5
robust,opt,11699,11698,11698,1170,9,3.1,0,0.0,3.1
robust,opt,11700,11699,11699,1170,10,5.2,0,0.0,5.2
robust,opt,11701,11700,11700,1171,1,5.6,0,0.0,5.6
robust,opt,11702,11701,11701,1171,2,5.5,0,0.0,5.5
robust,opt,11703,11702,11702,1171,3,5.9,0,0.0,5.9
robust,opt,11704,11703,11703,1171,4,11.9,1,11.89999999999611,3.8902214782865485e-12
robust,opt,11705,11704,11704,1171,5,5.7,0,0.0,5.7
robust,opt,11706,11705,11705,1171,6,3.9,0,0.0,3.9
robust,opt,11707,11706,11706,1171,7,5.6,0,0.0,5.6
robust,opt,11708,11707,11707,1171,8,5.9,0,0.0,5.9
robust,opt,11709,11708,11708,1171,9,3.6,0,0.0,3.6
robust,opt,11710,11709,11709,1171,10,5.8,0,0.0,5.8
robust,opt,11711,11710,11710,1172,1,8.5,0,0.0,8.5
robust,opt,11712,11711,11711,1172,2,4.7,0,0.0,4.7
robust,opt,11713,11712,11712,1172,3,7.6,0,0.0,7.6
robust,opt,11714,11713,11713,1172,4,2.9,0,0.0,2.9
robust,opt,11715,11714,11714,1172,5,4.6,0,0.0,4.6
robust,opt,11716,11715,11715,1172,6,5.1,0,0.0,5.1
robust,opt,11717,11716,11716,1172,7,26.9,1,26.899999999995337,4.661160346586257e-12
robust,opt,11718,11717,11717,1172,8,11.6,1,11.599999999995338,4.661160346586257e-12
robust,opt,11719,11718,11718,1172,9,9.4,0,0.0,9.4
robust,opt,11720,11719,11719,1172,10,4.3,0,0.0,4.3
robust,opt,11721,11720,11720,1173,1,4.2,0,0.0,4.2
robust,opt,11722,11721,11721,1173,2,5.6,0,0.0,5.6
robust,opt,11723,11722,11722,1173,3,13.6,0,0.0,13.6
robust,opt,11724,11723,11723,1173,4,11.5,0,0.0,11.5
robust,opt,11725,11724,11724,1173,5,9.3,0,0.0,9.3
robust,opt,11726,11725,11725,1173,6,5.4,0,0.0,5.4
robust,opt,11727,11726,11726,1173,7,4.2,0,0.0,4.2
robust,opt,11728,11727,11727,1173,8,5.6,0,0.0,5.6
robust,opt,11729,11728,11728,1173,9,6.1,0,0.0,6.1
robust,opt,11730,11729,11729,1173,10,8.0,0,0.0,8.0
robust,opt,11731,11730,11730,1174,1,6.2,0,0.0,6.2
robust,opt,11732,11731,11731,1174,2,4.2,0,0.0,4.2
robust,opt,11733,11732,11732,1174,3,2.4,0,0.0,2.4
robust,opt,11734,11733,11733,1174,4,3.4,0,0.0,3.4
robust,opt,11735,11734,11734,1174,5,3.8,0,0.0,3.8
robust,opt,11736,11735,11735,1174,6,3.5,0,0.0,3.5
robust,opt,11737,11736,11736,1174,7,3.8,0,0.0,3.8
robust,opt,11738,11737,11737,1174,8,3.0,0,0.0,3.0
robust,opt,11739,11738,11738,1174,9,2.1,0,0.0,2.1
robust,opt,11740,11739,11739,1174,10,3.6,0,0.0,3.6
robust,opt,11741,11740,11740,1175,1,3.4,0,0.0,3.4
robust,opt,11742,11741,11741,1175,2,2.8,0,0.0,2.8
robust,opt,11743,11742,11742,1175,3,1.9,0,0.0,1.9
robust,opt,11744,11743,11743,1175,4,2.9,0,0.0,2.9
robust,opt,11745,11744,11744,1175,5,2.9,0,0.0,2.9
robust,opt,11746,11745,11745,1175,6,2.3,0,0.0,2.3
robust,opt,11747,11746,11746,1175,7,3.1,0,0.0,3.1
robust,opt,11748,11747,11747,1175,8,4.2,0,0.0,4.2
robust,opt,11749,11748,11748,1175,9,2.2,0,0.0,2.2
robust,opt,11750,11749,11749,1175,10,4.7,0,0.0,4.7
robust,opt,11751,11750,11750,1176,1,4.9,0,0.0,4.9
robust,opt,11752,11751,11751,1176,2,3.6,0,0.0,3.6
robust,opt,11753,11752,11752,1176,3,3.8,0,0.0,3.8
robust,opt,11754,11753,11753,1176,4,2.2,0,0.0,2.2
robust,opt,11755,11754,11754,1176,5,8.4,0,0.0,8.4
robust,opt,11756,11755,11755,1176,6,27.1,1,20.930046411521268,6.169953588478734
robust,opt,11757,11756,11756,1176,7,13.2,0,0.0,13.2
robust,opt,11758,11757,11757,1176,8,10.2,0,0.0,10.2
robust,opt,11759,11758,11758,1176,9,9.4,0,0.0,9.4
robust,opt,11760,11759,11759,1176,10,6.0,0,0.0,6.0
robust,opt,11761,11760,11760,1177,1,2.8,0,0.0,2.8
robust,opt,11762,11761,11761,1177,2,2.8,0,0.0,2.8
robust,opt,11763,11762,11762,1177,3,1.8,0,0.0,1.8
robust,opt,11764,11763,11763,1177,4,3.9,0,0.0,3.9
robust,opt,11765,11764,11764,1177,5,2.1,0,0.0,2.1
robust,opt,11766,11765,11765,1177,6,0.9,0,0.0,0.9
robust,opt,11767,11766,11766,1177,7,2.1,0,0.0,2.1
robust,opt,11768,11767,11767,1177,8,3.3,0,0.0,3.3
robust,opt,11769,11768,11768,1177,9,2.6,0,0.0,2.6
robust,opt,11770,11769,11769,1177,10,3.8,0,0.0,3.8
robust,opt,11771,11770,11770,1178,1,3.0,0,0.0,3.0
robust,opt,11772,11771,11771,1178,2,2.9,0,0.0,2.9
robust,opt,11773,11772,11772,1178,3,2.7,0,0.0,2.7
robust,opt,11774,11773,11773,1178,4,3.2,0,0.0,3.2
robust,opt,11775,11774,11774,1178,5,3.1,0,0.0,3.1
robust,opt,11776,11775,11775,1178,6,3.2,0,0.0,3.2
robust,opt,11777,11776,11776,1178,7,3.3,0,0.0,3.3
